0.00,0.64,0.81,0.00,0.00,0.91,0.83,0.00,0.95
0.00,0.73,0.85,0.00,0.00,0.92,0.78,0.00,0.91
0.00,0.73,0.85,0.00,0.00,0.92,0.78,0.00,0.91
0.00,0.76,0.88,0.00,0.00,0.94,0.89,0.00,0.97
0.00,0.52,0.62,0.00,0.00,0.29,0.58,0.00,0.74
0.00,"31,212.54","8,570.09",0.00,0.00,"42,016.66","5,820.66",0.00,"7,875.71"
0.00,0.62,0.52,0.00,0.00,0.78,0.53,0.00,0.56
0.00,0.34,0.55,0.00,0.00,0.27,0.75,0.00,0.69
0.00,"19,837.37","6,922.61",0.00,0.00,"33,910.79","3,619.75",0.00,"7,672.26"
0.00,0.57,0.47,0.00,0.00,0.73,0.47,0.00,0.53
